UNIT,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,date,coin
DAY,1451520000,0.0001373378850225,0.0001401188668975,0.0001289655022437,0.0001381220167339,2015-12-31,DOGE
DAY,1451433600,0.0001378840813117,0.0001424296168463,0.0001309917818003,0.0001373378850225,2015-12-30,DOGE
DAY,1449446400,0.0001245349929464,0.0001300081522464,0.000117836402861,0.0001260991598696,2015-12-07,DOGE
DAY,1449360000,0.000128537063014,0.0001311427954956,0.0001175655624237,0.0001245349929464,2015-12-06,DOGE
DAY,1449273600,0.0001270651448524,0.0001298494490495,0.0001173934357977,0.000128537063014,2015-12-05,DOGE
DAY,1449187200,0.0001267441922178,0.0001305269163964,0.0001196896708922,0.0001270651448524,2015-12-04,DOGE
DAY,1449100800,0.000124352331054,0.0001317529572571,0.000118852595394,0.0001267441922178,2015-12-03,DOGE
DAY,1449014400,0.0001227416548256,0.0001290489824735,0.0001164816863147,0.000124352331054,2015-12-02,DOGE
DAY,1448928000,0.000124702422292,0.0001294400422079,0.0001166510245321,0.0001227416548256,2015-12-01,DOGE
DAY,1448841600,0.0001307164675712,0.000136404699792,0.000120878528036,0.000124702422292,2015-11-30,DOGE
DAY,1449532800,0.0001260991598696,0.0001338131418636,0.0001179758343205,0.0001305982938417,2015-12-08,DOGE
DAY,1448755200,0.0001295632441418,0.000132745053408,0.0001221040996963,0.0001307164675712,2015-11-29,DOGE
DAY,1448582400,0.0001345245749857,0.0001369102604458,0.0001256984854841,0.0001264741647207,2015-11-27,DOGE
DAY,1448496000,0.0001300642463667,0.0001411413151457,0.0001248038856123,0.0001345245749857,2015-11-26,DOGE
DAY,1448409600,0.0001248717924381,0.0001327578342426,0.0001237766547408,0.0001300642463667,2015-11-25,DOGE
DAY,1448323200,0.0001269367753247,0.0001322903312151,0.0001243665720206,0.0001248717924381,2015-11-24,DOGE
DAY,1448236800,0.0001281941530499,0.0001342894537152,0.0001256590850839,0.0001269367753247,2015-11-23,DOGE
DAY,1448150400,0.0001293867509334,0.0001349690887073,0.0001241060738669,0.0001281941530499,2015-11-22,DOGE
DAY,1448064000,0.0001288057761885,0.0001354045585055,0.0001250231829473,0.0001293867509334,2015-11-21,DOGE
DAY,1447977600,0.0001289702141547,0.0001342645900392,0.0001187190742359,0.0001288057761885,2015-11-20,DOGE
DAY,1448668800,0.0001264741647207,0.0001347433681379,0.0001236049065673,0.0001295632441418,2015-11-28,DOGE
DAY,1455148800,0.0002932971536687,0.0003045373409723,0.000264334571608,0.0002859675316455,2016-02-11,DOGE
DAY,1449619200,0.0001305982938417,0.0001467908675032,0.0001221666717361,0.0001379289263354,2015-12-09,DOGE
DAY,1449792000,0.0001329656068508,0.0001414726220197,0.0001292038430122,0.0001414726220197,2015-12-11,DOGE
DAY,1451347200,0.0001310538036745,0.0001453547609823,0.0001299391283884,0.0001378840813117,2015-12-29,DOGE
DAY,1451260800,0.0001400567004692,0.0001454551338145,0.0001302198081818,0.0001310538036745,2015-12-28,DOGE
DAY,1451174400,0.0001379401316746,0.0001480768242421,0.0001309148495308,0.0001400567004692,2015-12-27,DOGE
DAY,1451088000,0.0001413622832296,0.0001422404876563,0.0001292076501328,0.0001379401316746,2015-12-26,DOGE
DAY,1451001600,0.0001411026211271,0.0001440902293355,0.0001301790039737,0.0001413622832296,2015-12-25,DOGE
DAY,1450915200,0.0001368063539396,0.0001449303545485,0.0001319024163672,0.0001411026211271,2015-12-24,DOGE
DAY,1450828800,0.0001305091882747,0.0001425523112215,0.000125851367441,0.0001368063539396,2015-12-23,DOGE
DAY,1450742400,0.0001272639211598,0.0001369366028266,0.0001262372291712,0.0001305091882747,2015-12-22,DOGE
DAY,1449705600,0.0001379289263354,0.0001454334811078,0.0001288951211416,0.0001329656068508,2015-12-10,DOGE
DAY,1450656000,0.0001284285167671,0.0001396238573055,0.0001246749965327,0.0001272639211598,2015-12-21,DOGE
DAY,1450483200,0.0001393255812397,0.0001445038517241,0.0001325348104313,0.0001390489922714,2015-12-19,DOGE
DAY,1450396800,0.0001411841880955,0.0001445387336139,0.0001326109391156,0.0001393255812397,2015-12-18,DOGE
DAY,1450310400,0.0001363178986065,0.00014517888814,0.0001302981359812,0.0001411841880955,2015-12-17,DOGE
DAY,1450224000,0.0001350250488846,0.0001396225372504,0.0001293989282745,0.0001363178986065,2015-12-16,DOGE
DAY,1450137600,0.0001334546776459,0.0001416020645184,0.000131310134547,0.0001350250488846,2015-12-15,DOGE
DAY,1450051200,0.0001324419329511,0.000140241752526,0.0001291253964869,0.0001334546776459,2015-12-14,DOGE
DAY,1449964800,0.0001347497966302,0.0001405527099247,0.0001254995000469,0.0001324419329511,2015-12-13,DOGE
DAY,1449878400,0.0001414726220197,0.000146010875362,0.0001255237787085,0.0001347497966302,2015-12-12,DOGE
DAY,1450569600,0.0001390489922714,0.0001422306462564,0.0001255137001491,0.0001284285167671,2015-12-20,DOGE
DAY,1447891200,0.0001334844252651,0.000136481689285,0.0001245256982273,0.0001289702141547,2015-11-19,DOGE
DAY,1455235200,0.0002859675316455,0.0003098157834148,0.0002667118967128,0.0002956130602765,2016-02-12,DOGE
DAY,1455408000,0.000289097254099,0.0003103681299341,0.0002856010613026,0.0002946590575466,2016-02-14,DOGE
DAY,1460764800,0.0002330740737863,0.0002396091569551,0.0002278148371596,0.0002300611572851,2016-04-16,DOGE
DAY,1460678400,0.000234219229756,0.0002454464220146,0.0002287064888366,0.0002330740737863,2016-04-15,DOGE
DAY,1460592000,0.0002377970702068,0.0002395801472189,0.0002236626633575,0.000234219229756,2016-04-14,DOGE
DAY,1460505600,0.0002339643607358,0.0002520550106369,0.0002212326546631,0.0002377970702068,2016-04-13,DOGE
DAY,1460419200,0.0002169538105921,0.0002473114065313,0.0002038016442489,0.0002339643607358,2016-04-12,DOGE
DAY,1460332800,0.000207804839818,0.0002215557596431,0.000198412484493,0.0002169538105921,2016-04-11,DOGE
DAY,1460246400,0.0002079149923957,0.0002141837506579,0.0001939596592735,0.000207804839818,2016-04-10,DOGE
DAY,1460160000,0.0002111056134567,0.0002244548784719,0.000205288858599,0.0002079149923957,2016-04-09,DOGE
DAY,1460073600,0.0002127298343647,0.00021950494787,0.0002056093703512,0.0002111056134567,2016-04-08,DOGE
DAY,1459987200,0.0002191066213151,0.0002267953357294,0.0002059289279062,0.0002127298343647,2016-04-07,DOGE
DAY,1459900800,0.000216658906099,0.0002302382952544,0.0002111230639987,0.0002191066213151,2016-04-06,DOGE
DAY,1459814400,0.000218397923846,0.0002301084079612,0.0002074737735392,0.000216658906099,2016-04-05,DOGE
DAY,1459728000,0.0002235572118305,0.0002290216215175,0.0002139830258289,0.000218397923846,2016-04-04,DOGE
DAY,1459641600,0.0002226351501237,0.0002307065344278,0.0002164385081095,0.0002235572118305,2016-04-03,DOGE
DAY,1459555200,0.000226014174931,0.0002332898288595,0.0002186615697317,0.0002226351501237,2016-04-02,DOGE
DAY,1459468800,0.000234943534027,0.0002360231714542,0.000220016653157,0.000226014174931,2016-04-01,DOGE
DAY,1459382400,0.00023520732057,0.0002418464897501,0.0002203687048091,0.000234943534027,2016-03-31,DOGE
DAY,1460851200,0.0002300611572851,0.0002350734228804,0.0002215158147666,0.0002258696487791,2016-04-17,DOGE
DAY,1460937600,0.0002258696487791,0.000232651378237,0.0002180223522469,0.0002289386971761,2016-04-18,DOGE
DAY,1461024000,0.0002289386971761,0.0002299373123716,0.000216814614372,0.0002191587748259,2016-04-19,DOGE
DAY,1461110400,0.0002191587748259,0.0002343890340487,0.0002176254362818,0.0002252043122083,2016-04-20,DOGE
DAY,1432771200,0.0001812151195766,0.0002090934106932,0.0001715849846098,0.0001846970546666,2015-05-28,DOGE
DAY,1462579200,0.0002272330400652,0.0002327597918982,0.0002173424694991,0.0002257784322063,2016-05-07,DOGE
DAY,1462492800,0.000220591625594,0.0002341889514276,0.0002171966968142,0.0002272330400652,2016-05-06,DOGE
DAY,1462406400,0.0002269740322679,0.0002317117849503,0.0002167449697502,0.000220591625594,2016-05-05,DOGE
DAY,1462320000,0.0002299260833805,0.0002396254244755,0.0002212643776187,0.0002269740322679,2016-05-04,DOGE
DAY,1462233600,0.0002288414545647,0.0002333602623559,0.0002231491125031,0.0002299260833805,2016-05-03,DOGE
DAY,1462147200,0.0002301116688133,0.0002343656783966,0.0002187167142104,0.0002288414545647,2016-05-02,DOGE
DAY,1462060800,0.0002253512079693,0.0002329096077524,0.0002228053112863,0.0002301116688133,2016-05-01,DOGE
DAY,1459296000,0.0002547189821567,0.0002641441604796,0.0002262370043406,0.00023520732057,2016-03-30,DOGE
DAY,1461974400,0.0002295353696226,0.0002387257905538,0.000223564838284,0.0002253512079693,2016-04-30,DOGE
DAY,1461801600,0.0002228760866372,0.0002350487764694,0.0002202471240191,0.0002287915430276,2016-04-28,DOGE
DAY,1461715200,0.0002290412496731,0.0002368492790176,0.0002199490258035,0.0002228760866372,2016-04-27,DOGE
DAY,1461628800,0.000226650239635,0.0002431463594497,0.0002242259587862,0.0002290412496731,2016-04-26,DOGE
DAY,1461542400,0.0002274480016728,0.0002375723607708,0.0002221946143849,0.000226650239635,2016-04-25,DOGE
DAY,1461456000,0.0002266832845041,0.0002347700517768,0.0002176685259943,0.0002274480016728,2016-04-24,DOGE
DAY,1461369600,0.0002243066956938,0.0002305649892961,0.0002191228107543,0.0002266832845041,2016-04-23,DOGE
DAY,1461283200,0.0002286508419068,0.0002468041108362,0.0002199105242655,0.0002243066956938,2016-04-22,DOGE
DAY,1461196800,0.0002252043122083,0.0002305352480013,0.0002185798632013,0.0002286508419068,2016-04-21,DOGE
DAY,1461888000,0.0002287915430276,0.0002363338872365,0.0002235839297391,0.0002295353696226,2016-04-29,DOGE
DAY,1459209600,0.0002152936889387,0.0002839336305503,0.0002115591555715,0.0002547189821567,2016-03-29,DOGE
DAY,1459123200,0.0002139905563695,0.0002204935733052,0.0002087127497108,0.0002152936889387,2016-03-28,DOGE
DAY,1459036800,0.0002117109061423,0.0002206107318123,0.0002086234049269,0.0002139905563695,2016-03-27,DOGE
DAY,1456963200,0.0002403550306114,0.0002508045724199,0.0002310591660414,0.0002493591896805,2016-03-03,DOGE
DAY,1456876800,0.0002413015692093,0.0002542086134957,0.0002362214146277,0.0002403550306114,2016-03-02,DOGE
DAY,1456790400,0.0002466283023232,0.0002577275820864,0.0002362415147495,0.0002413015692093,2016-03-01,DOGE
DAY,1456704000,0.0002526346621906,0.0002607399401802,0.000242417134861,0.0002466283023232,2016-02-29,DOGE
DAY,1456617600,0.0002555904949652,0.0002609289984521,0.0002324827892562,0.0002526346621906,2016-02-28,DOGE
DAY,1456531200,0.0002598426672779,0.000272489940193,0.0002501688334449,0.0002555904949652,2016-02-27,DOGE
