UNIT,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,date
DAY,1402963200,0.00048069793707,0.00048069793707,0.000414752892037,0.000414752892037,2014-06-17
DAY,1403049600,0.000414752892037,0.000414752892037,0.0003644792502176,0.0003644792502176,2014-06-18
DAY,1403136000,0.0003644792502176,0.0003644792502176,0.0003634587458352,0.0003634587458352,2014-06-19
DAY,1403222400,0.0003634587458352,0.0004479969057125,0.0003634587458352,0.0004479969057125,2014-06-20
DAY,1403308800,0.0004479969057125,0.0004479969057125,0.0003847889791296,0.0003847889791296,2014-06-21
DAY,1403395200,0.0003847889791296,0.0003847889791296,0.0003511935112945,0.0003511935112945,2014-06-22
DAY,1403481600,0.0003511935112945,0.0003511935112945,0.0003511935112945,0.0003511935112945,2014-06-23
DAY,1403568000,0.0003511935112945,0.000396486972,0.0003511935112945,0.000396486972,2014-06-24
DAY,1403654400,0.000396486972,0.0004600743304424,0.0002874561,0.0004600743304424,2014-06-25
DAY,1403740800,0.0004600743304424,0.0004600743304424,0.0002702312,0.0002702312,2014-06-26
DAY,1403827200,0.0002702312,0.0002843247298218,0.0002702312,0.0002843247298218,2014-06-27
DAY,1403913600,0.0002843247298218,0.0002843247298218,0.0002843247298218,0.0002843247298218,2014-06-28
DAY,1404000000,0.0002843247298218,0.0002843247298218,0.0002758612972644,0.0002758612972644,2014-06-29
DAY,1404086400,0.0002758612972644,0.0002758612972644,0.0002758612972644,0.0002758612972644,2014-06-30
DAY,1404172800,0.0002758612972644,0.0002772416681667,0.0002758612972644,0.0002772416681667,2014-07-01
DAY,1404259200,0.0002772416681667,0.000288388804346,0.0002772416681667,0.000288388804346,2014-07-02
DAY,1404345600,0.000288388804346,0.000288388804346,0.0001709880280661,0.0001709880280661,2014-07-03
DAY,1404432000,0.0001709880280661,0.0002402228813479,0.0001709880280661,0.0002212245253084,2014-07-04
DAY,1404518400,0.0002212245253084,0.0002212245253084,0.0001588762536466,0.0001588762536466,2014-07-05
DAY,1404604800,0.0001588762536466,0.0001588762536466,0.0001588762536466,0.0001588762536466,2014-07-06
DAY,1404691200,0.0001588762536466,0.0001917008342711,0.0001588762536466,0.0001917008342711,2014-07-07
DAY,1404777600,0.0001917008342711,0.0002786795240774,0.0001917008342711,0.0002249467816403,2014-07-08
DAY,1404864000,0.0002249467816403,0.0002249467816403,0.0002249467816403,0.0002249467816403,2014-07-09
DAY,1404950400,0.0002249467816403,0.0002249467816403,0.0002249467816403,0.0002249467816403,2014-07-10
DAY,1405036800,0.0002249467816403,0.0002249467816403,0.0002249467816403,0.0002249467816403,2014-07-11
DAY,1405123200,0.0002249467816403,0.0002249467816403,0.0002249467816403,0.0002249467816403,2014-07-12
DAY,1405209600,0.0002249467816403,0.000283095,0.0002249467816403,0.000283095,2014-07-13
DAY,1405296000,0.000283095,0.000283095,0.0002802746532781,0.0002802746532781,2014-07-14
DAY,1405382400,0.0002802746532781,0.0002802746532781,0.0002802746532781,0.0002802746532781,2014-07-15
DAY,1405468800,0.0002802746532781,0.0002802746532781,0.0002693052318779,0.0002693052318779,2014-07-16
DAY,1405555200,0.0002693052318779,0.0002693052318779,0.0002693052318779,0.0002693052318779,2014-07-17
DAY,1405641600,0.0002693052318779,0.0002693052318779,0.0002693052318779,0.0002693052318779,2014-07-18
DAY,1405728000,0.0002693052318779,0.0002693052318779,0.0002693052318779,0.0002693052318779,2014-07-19
DAY,1405814400,0.0002693052318779,0.0002693052318779,0.0002693052318779,0.0002693052318779,2014-07-20
DAY,1405900800,0.0002693052318779,0.0002693052318779,0.0002693052318779,0.0002693052318779,2014-07-21
DAY,1405987200,0.0002693052318779,0.0002693052318779,0.0002570157291123,0.0002570157291123,2014-07-22
DAY,1406073600,0.0002570157291123,0.0002570157291123,0.0002570157291123,0.0002570157291123,2014-07-23
DAY,1406160000,0.0002570157291123,0.0002570157291123,0.0002173862104307,0.0002193459192291,2014-07-24
DAY,1406246400,0.0002193459192291,0.0002193459192291,0.0002193459192291,0.0002193459192291,2014-07-25
DAY,1406332800,0.0002193459192291,0.0002397536360662,0.0002193459192291,0.00022606099,2014-07-26
DAY,1406419200,0.00022606099,0.00022606099,0.00022606099,0.00022606099,2014-07-27
DAY,1406505600,0.00022606099,0.00022606099,0.00022606099,0.00022606099,2014-07-28
DAY,1406592000,0.00022606099,0.00022606099,0.0001860757570297,0.0001860757570297,2014-07-29
DAY,1406678400,0.0001860757570297,0.0001860757570297,0.0001681485330997,0.0001681485330997,2014-07-30
DAY,1406764800,0.0001681485330997,0.00018976,0.0001681485330997,0.00018976,2014-07-31
DAY,1406851200,0.00018976,0.0001997518917648,0.00018976,0.0001997518917648,2014-08-01
DAY,1406937600,0.0001997518917648,0.0001997518917648,0.0001997518917648,0.0001997518917648,2014-08-02
DAY,1407024000,0.0001997518917648,0.0001997518917648,0.0001997518917648,0.0001997518917648,2014-08-03
DAY,1407110400,0.0001997518917648,0.0001997518917648,0.0001997518917648,0.0001997518917648,2014-08-04
DAY,1407196800,0.0001997518917648,0.0001997518917648,0.0001997518917648,0.0001997518917648,2014-08-05
DAY,1407283200,0.0001997518917648,0.0001997518917648,0.0001997518917648,0.0001997518917648,2014-08-06
DAY,1407369600,0.0001997518917648,0.0001997518917648,0.0001997518917648,0.0001997518917648,2014-08-07
DAY,1407456000,0.0001997518917648,0.0001997518917648,0.0001881001661256,0.0001881001661256,2014-08-08
DAY,1407542400,0.0001881001661256,0.0001881001661256,0.0001642509,0.00016432422,2014-08-09
DAY,1407628800,0.00016432422,0.0001658503684132,8.33989375e-05,0.000116598,2014-08-10
DAY,1407715200,0.000116598,0.000171926,0.000116598,0.000171926,2014-08-11
DAY,1407801600,0.000171926,0.000171926,0.0001677083762422,0.0001687919337788,2014-08-12
