UNIT,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,date
DAY,1438905600,27.9400733974097,27.9400733974097,2.13902180673232,2.7643565751025,2015-08-07
DAY,1438992000,2.7643565751025,2.91485413947057,0.684461760949459,0.904977427270706,2015-08-08
DAY,1439078400,0.904977427270706,1.02999132090804,0.647669880884947,0.704052154685368,2015-08-09
DAY,1439164800,0.704052154685368,0.754473653597325,0.588121129486081,0.709882186958269,2015-08-10
DAY,1439251200,0.709882186958269,1.15083071315294,0.658760067885508,1.07695801623467,2015-08-11
DAY,1439337600,1.07695801623467,1.34241882029489,0.800978483852612,1.21305431577551,2015-08-12
DAY,1439424000,1.21305431577551,2.09666801275693,1.15912402574072,1.83056729553677,2015-08-13
DAY,1439510400,1.83056729553677,2.35089469247877,1.75101623224285,1.81809346815434,2015-08-14
DAY,1439596800,1.81809346815434,1.94917571347619,1.53892847236212,1.67443740176507,2015-08-15
DAY,1439683200,1.67443740176507,1.72401030613922,1.07559192626554,1.59706616974557,2015-08-16
DAY,1439769600,1.59706616974557,1.60603614953631,1.17483993642888,1.21190718140483,2015-08-17
DAY,1439856000,1.21190718140483,1.34507886802886,0.991536498382601,1.1449688245274,2015-08-18
DAY,1439942400,1.1449688245274,1.34569716280161,1.08558357976763,1.24779330884762,2015-08-19
DAY,1440028800,1.24779330884762,1.5678734652554,1.22801986169381,1.48006760818434,2015-08-20
DAY,1440115200,1.48006760818434,1.68913519554874,1.34844467977098,1.38961328048236,2015-08-21
DAY,1440201600,1.38961328048236,1.54624478272953,1.35076798483261,1.3757547196186,2015-08-22
DAY,1440288000,1.3757547196186,1.45495924121938,1.29584637418824,1.34879131457191,2015-08-23
DAY,1440374400,1.34879131457191,1.42831664884721,1.23181090857864,1.23466958174848,2015-08-24
DAY,1440460800,1.23466958174848,1.27177865538097,1.11111994237124,1.14808093289103,2015-08-25
DAY,1440547200,1.14808093289103,1.24954055313168,1.05824897761341,1.17633853836044,2015-08-26
DAY,1440633600,1.17633853836044,1.22761997914242,1.1238418375736,1.15482515980501,2015-08-27
DAY,1440720000,1.15482515980501,1.24707781213204,1.12570178713386,1.17716672799747,2015-08-28
DAY,1440806400,1.17716672799747,1.25120597885763,1.14428786910604,1.18535081877267,2015-08-29
DAY,1440892800,1.18535081877267,1.44165580469897,1.16379699387552,1.33404020239661,2015-08-30
DAY,1440979200,1.33404020239661,1.45053710737203,1.20016122028402,1.36216618660091,2015-08-31
DAY,1441065600,1.36216618660091,1.4348853449314,1.33285616849398,1.34540971809313,2015-09-01
DAY,1441152000,1.34540971809313,1.40347921195308,1.25821133606494,1.30365712901445,2015-09-02
DAY,1441238400,1.30365712901445,1.36586211424794,1.19159705203028,1.25283019426122,2015-09-03
DAY,1441324800,1.25283019426122,1.36719530791083,1.23178261891344,1.28998271942235,2015-09-04
DAY,1441411200,1.28998271942235,1.39093263827982,1.26501446866628,1.3328748272862,2015-09-05
DAY,1441497600,1.3328748272862,1.43127231650315,1.29224854560228,1.29816607645354,2015-09-06
DAY,1441584000,1.29816607645354,1.37461955392877,1.23552345998554,1.24542423838848,2015-09-07
